Subject_Display_Name,Subject,Chapter_Display_Name,Chapter,Topic_Display_Name,Topic,SubTopic_Display_Name,SubTopic,Module_Display_Name,Module,LessonPlan_Display_Name,Lesson_Plan_Name
Maths and Stats -Part 2,Maths_and_Stats-Part_2,07-Linear Programing Problem,07-Linear_Programing_Problem,07-Linear Programing Problem,07-Linear_Programing_Problem,,,28-Formation_Of_LPP_Maximization_Problem_Part-3,M28,Lecture 3,Lecture_3
Maths and Stats -Part 2,Maths_and_Stats-Part_2,07-Linear Programing Problem,07-Linear_Programing_Problem,07-Linear Programing Problem,07-Linear_Programing_Problem,,,29-Formation_Of_LPP_Minimization_Problem_Part-1,M29,Lecture 3,Lecture_3
Maths and Stats -Part 2,Maths_and_Stats-Part_2,07-Linear Programing Problem,07-Linear_Programing_Problem,07-Linear Programing Problem,07-Linear_Programing_Problem,,,30-Formation_Of_LPP_Minimization_Problem_Part-2,M30,Lecture 3,Lecture_3
Maths and Stats -Part 2,Maths_and_Stats-Part_2,07-Linear Programing Problem,07-Linear_Programing_Problem,07-Linear Programing Problem,07-Linear_Programing_Problem,,,31-Linear_Programming_Problem_Graphical_Method,M31,Lecture 3,Lecture_3
Maths and Stats -Part 2,Maths_and_Stats-Part_2,07-Linear Programing Problem,07-Linear_Programing_Problem,07-Linear Programing Problem,07-Linear_Programing_Problem,,,32-Maximization_Convex_Polygon_Theorem_Part-1,M32,Lecture 3,Lecture_3
Maths and Stats -Part 2,Maths_and_Stats-Part_2,07-Linear Programing Problem,07-Linear_Programing_Problem,07-Linear Programing Problem,07-Linear_Programing_Problem,,,33-Maximization_Convex_Polygon_Theorem_Part-2,M33,Lecture 3,Lecture_3
Maths and Stats -Part 2,Maths_and_Stats-Part_2,07-Linear Programing Problem,07-Linear_Programing_Problem,07-Linear Programing Problem,07-Linear_Programing_Problem,,,34-Maximization_Convex_Polygon_Theorem_Part-3,M34,Lecture 3,Lecture_3
Maths and Stats -Part 2,Maths_and_Stats-Part_2,07-Linear Programing Problem,07-Linear_Programing_Problem,07-Linear Programing Problem,07-Linear_Programing_Problem,,,35-Minimization_Convex_Polygon_Theorem_Part-1,M35,Lecture 3,Lecture_3
Maths and Stats -Part 2,Maths_and_Stats-Part_2,07-Linear Programing Problem,07-Linear_Programing_Problem,07-Linear Programing Problem,07-Linear_Programing_Problem,,,36-Minimization_Convex_Polygon_Theorem_Part-2,M36,Lecture 3,Lecture_3
Maths and Stats -Part 2,Maths_and_Stats-Part_2,07-Linear Programing Problem,07-Linear_Programing_Problem,07-Linear Programing Problem,07-Linear_Programing_Problem,,,37-LPP_By_Parallel_Line_Iso_Profit_Or_Iso_Cost,M37,Lecture 4,Lecture_4
Maths and Stats -Part 2,Maths_and_Stats-Part_2,07-Linear Programing Problem,07-Linear_Programing_Problem,07-Linear Programing Problem,07-Linear_Programing_Problem,,,38-Maximization_Iso_Profit_Part-1,M38,Lecture 4,Lecture_4
Maths and Stats -Part 2,Maths_and_Stats-Part_2,07-Linear Programing Problem,07-Linear_Programing_Problem,07-Linear Programing Problem,07-Linear_Programing_Problem,,,39-Minimization_Iso_Cost_Part-2,M39,Lecture 4,Lecture_4
Maths and Stats -Part 2,Maths_and_Stats-Part_2,07-Linear Programing Problem,07-Linear_Programing_Problem,07-Linear Programing Problem,07-Linear_Programing_Problem,,,40-Misc_Problem_Formation_Of_Maximization_Part-1,M40,Lecture 4,Lecture_4
Maths and Stats -Part 2,Maths_and_Stats-Part_2,07-Linear Programing Problem,07-Linear_Programing_Problem,07-Linear Programing Problem,07-Linear_Programing_Problem,,,41-Misc_Problem_G_R_Of_Maximization_Part-2,M41,Lecture 4,Lecture_4
Maths and Stats -Part 2,Maths_and_Stats-Part_2,07-Linear Programing Problem,07-Linear_Programing_Problem,07-Linear Programing Problem,07-Linear_Programing_Problem,,,42-Misc_Problem_Formation_Of_Maximization_Part-3,M42,Lecture 4,Lecture_4
Maths and Stats -Part 2,Maths_and_Stats-Part_2,07-Linear Programing Problem,07-Linear_Programing_Problem,07-Linear Programing Problem,07-Linear_Programing_Problem,,,43-Misc_Problem_G_R_Of_Maximization_Part-4,M43,Lecture 4,Lecture_4
Maths and Stats -Part 2,Maths_and_Stats-Part_2,07-Linear Programing Problem,07-Linear_Programing_Problem,07-Linear Programing Problem,07-Linear_Programing_Problem,,,44-Misc_Problem_Formation_Of_Minimization_Part-5,M44,Lecture 4,Lecture_4
Maths and Stats -Part 2,Maths_and_Stats-Part_2,07-Linear Programing Problem,07-Linear_Programing_Problem,07-Linear Programing Problem,07-Linear_Programing_Problem,,,45-Misc_Problem_G_R_Of_Minimization_Part-6,M45,Lecture 4,Lecture_4
Maths and Stats -Part 2,Maths_and_Stats-Part_2,07-Linear Programing Problem,07-Linear_Programing_Problem,07-Linear Programing Problem,07-Linear_Programing_Problem,,,46-Misc_Problem_Formation_Of_Minimization_Part-7,M46,Lecture 4,Lecture_4
Maths and Stats -Part 2,Maths_and_Stats-Part_2,07-Linear Programing Problem,07-Linear_Programing_Problem,07-Linear Programing Problem,07-Linear_Programing_Problem,,,47-Misc_Problem_G_R_Of_Minimization_Part-8,M47,Lecture 4,Lecture_4
Maths and Stats -Part 2,Maths_and_Stats-Part_2,07-Linear Programing Problem,07-Linear_Programing_Problem,07-Linear Programing Problem,07-Linear_Programing_Problem,,,48-Misc_Problem_Maximization_And_Minimization,M48,Lecture 4,Lecture_4
Maths and Stats -Part 2,Maths_and_Stats-Part_2,08-Assignment Problems and Sequencing,08-Assignment_Problems_and_Sequencing,08-Assignment Problems and Sequencing,08-Assignment_Problems_and_Sequencing,,,01-Introuction_To_Assignment,M1,Lecture 1,Lecture_1
Maths and Stats -Part 2,Maths_and_Stats-Part_2,08-Assignment Problems and Sequencing,08-Assignment_Problems_and_Sequencing,08-Assignment Problems and Sequencing,08-Assignment_Problems_and_Sequencing,,,02-Solving_Assigment_Prb_Using_Hungarian_Method,M2,Lecture 1,Lecture_1
Maths and Stats -Part 2,Maths_and_Stats-Part_2,08-Assignment Problems and Sequencing,08-Assignment_Problems_and_Sequencing,08-Assignment Problems and Sequencing,08-Assignment_Problems_and_Sequencing,,,03-Minimization_and_Balanced_Assignment_Prb_Part_2,M3,Lecture 1,Lecture_1
Maths and Stats -Part 2,Maths_and_Stats-Part_2,08-Assignment Problems and Sequencing,08-Assignment_Problems_and_Sequencing,08-Assignment Problems and Sequencing,08-Assignment_Problems_and_Sequencing,,,04-Mini_and_Balanced_Smallest_Uncovered_Element,M4,Lecture 1,Lecture_1
Maths and Stats -Part 2,Maths_and_Stats-Part_2,08-Assignment Problems and Sequencing,08-Assignment_Problems_and_Sequencing,08-Assignment Problems and Sequencing,08-Assignment_Problems_and_Sequencing,,,05-Minimization_and_Balanced_Multiple_Optimum_Soln,M5,Lecture 1,Lecture_1
Maths and Stats -Part 2,Maths_and_Stats-Part_2,08-Assignment Problems and Sequencing,08-Assignment_Problems_and_Sequencing,08-Assignment Problems and Sequencing,08-Assignment_Problems_and_Sequencing,,,06-Minimization_Prohibited_Type_3,M6,Lecture 1,Lecture_1
Maths and Stats -Part 2,Maths_and_Stats-Part_2,08-Assignment Problems and Sequencing,08-Assignment_Problems_and_Sequencing,08-Assignment Problems and Sequencing,08-Assignment_Problems_and_Sequencing,,,07-Type_4_Balanced_Maximization_Part_1,M7,Lecture 1,Lecture_1
Maths and Stats -Part 2,Maths_and_Stats-Part_2,08-Assignment Problems and Sequencing,08-Assignment_Problems_and_Sequencing,08-Assignment Problems and Sequencing,08-Assignment_Problems_and_Sequencing,,,08-Type_4_Balanced_Maximization_Part_2,M8,Lecture 1,Lecture_1
Maths and Stats -Part 2,Maths_and_Stats-Part_2,08-Assignment Problems and Sequencing,08-Assignment_Problems_and_Sequencing,08-Assignment Problems and Sequencing,08-Assignment_Problems_and_Sequencing,,,09-Type_5_Unbalanced_Maximization_Prohibited,M9,Lecture 1,Lecture_1
Maths and Stats -Part 2,Maths_and_Stats-Part_2,08-Assignment Problems and Sequencing,08-Assignment_Problems_and_Sequencing,08-Assignment Problems and Sequencing,08-Assignment_Problems_and_Sequencing,,,10-Type_6_Unbalanced_Maximization,M10,Lecture 1,Lecture_1
Maths and Stats -Part 2,Maths_and_Stats-Part_2,08-Assignment Problems and Sequencing,08-Assignment_Problems_and_Sequencing,08-Assignment Problems and Sequencing,08-Assignment_Problems_and_Sequencing,,,11-Test_Your_Knowledge,M11,Lecture 1,Lecture_1
Maths and Stats -Part 2,Maths_and_Stats-Part_2,08-Assignment Problems and Sequencing,08-Assignment_Problems_and_Sequencing,08-Assignment Problems and Sequencing,08-Assignment_Problems_and_Sequencing,,,12-Sequencing_n_Jobs_On_Two_Machines,M12,Lecture 1,Lecture_1
Maths and Stats -Part 2,Maths_and_Stats-Part_2,08-Assignment Problems and Sequencing,08-Assignment_Problems_and_Sequencing,08-Assignment Problems and Sequencing,08-Assignment_Problems_and_Sequencing,,,13-Sums_Based_On_Sequencing_Part_1,M13,Lecture 2,Lecture_2
Maths and Stats -Part 2,Maths_and_Stats-Part_2,08-Assignment Problems and Sequencing,08-Assignment_Problems_and_Sequencing,08-Assignment Problems and Sequencing,08-Assignment_Problems_and_Sequencing,,,14-Sums_Based_On_Sequencing_Part_2,M14,Lecture 2,Lecture_2
Maths and Stats -Part 2,Maths_and_Stats-Part_2,08-Assignment Problems and Sequencing,08-Assignment_Problems_and_Sequencing,08-Assignment Problems and Sequencing,08-Assignment_Problems_and_Sequencing,,,15-Sums_Based_On_Sequencing_Part_3,M15,Lecture 2,Lecture_2
Maths and Stats -Part 2,Maths_and_Stats-Part_2,08-Assignment Problems and Sequencing,08-Assignment_Problems_and_Sequencing,08-Assignment Problems and Sequencing,08-Assignment_Problems_and_Sequencing,,,16-Sums_Based_On_Sequencing_Part_4,M16,Lecture 2,Lecture_2
Maths and Stats -Part 2,Maths_and_Stats-Part_2,08-Assignment Problems and Sequencing,08-Assignment_Problems_and_Sequencing,08-Assignment Problems and Sequencing,08-Assignment_Problems_and_Sequencing,,,17-Sums_Based_On_Sequencing_Part_5,M17,Lecture 2,Lecture_2
Maths and Stats -Part 2,Maths_and_Stats-Part_2,08-Assignment Problems and Sequencing,08-Assignment_Problems_and_Sequencing,08-Assignment Problems and Sequencing,08-Assignment_Problems_and_Sequencing,,,18-Test_Your_Knowledge,M18,Lecture 2,Lecture_2
Maths and Stats -Part 2,Maths_and_Stats-Part_2,08-Assignment Problems and Sequencing,08-Assignment_Problems_and_Sequencing,08-Assignment Problems and Sequencing,08-Assignment_Problems_and_Sequencing,,,19-To_Solve_Sequencing_Of_N_Jobs_On_3_Machines,M19,Lecture 2,Lecture_2
Maths and Stats -Part 2,Maths_and_Stats-Part_2,08-Assignment Problems and Sequencing,08-Assignment_Problems_and_Sequencing,08-Assignment Problems and Sequencing,08-Assignment_Problems_and_Sequencing,,,20-Sums_Part_1,M20,Lecture 2,Lecture_2
Maths and Stats -Part 2,Maths_and_Stats-Part_2,08-Assignment Problems and Sequencing,08-Assignment_Problems_and_Sequencing,08-Assignment Problems and Sequencing,08-Assignment_Problems_and_Sequencing,,,21-Sums_Part_2,M21,Lecture 2,Lecture_2
Maths and Stats -Part 2,Maths_and_Stats-Part_2,08-Assignment Problems and Sequencing,08-Assignment_Problems_and_Sequencing,08-Assignment Problems and Sequencing,08-Assignment_Problems_and_Sequencing,,,22-Sums_Part_3,M22,Lecture 2,Lecture_2
Maths and Stats -Part 2,Maths_and_Stats-Part_2,08-Assignment Problems and Sequencing,08-Assignment_Problems_and_Sequencing,08-Assignment Problems and Sequencing,08-Assignment_Problems_and_Sequencing,,,23-Sums_Part_4,M23,Lecture 2,Lecture_2
Maths and Stats -Part 2,Maths_and_Stats-Part_2,08-Assignment Problems and Sequencing,08-Assignment_Problems_and_Sequencing,08-Assignment Problems and Sequencing,08-Assignment_Problems_and_Sequencing,,,24-Test_Your_Knowledge,M24,Lecture 2,Lecture_2
Maths and Stats -Part 2,Maths_and_Stats-Part_2,09-Random Variable,09-Random_Variable,09-Random Variable,09-Random_Variable,,,01-Introduction_Of_Random_Variable,M1,Lecture 1,Lecture_1
Maths and Stats -Part 2,Maths_and_Stats-Part_2,09-Random Variable,09-Random_Variable,09-Random Variable,09-Random_Variable,,,02-Types_Of_Random_Variable,M2,Lecture 1,Lecture_1
Maths and Stats -Part 2,Maths_and_Stats-Part_2,09-Random Variable,09-Random_Variable,09-Random Variable,09-Random_Variable,,,03-Probability_Mass_Function_PMF_Part_1,M3,Lecture 1,Lecture_1
Maths and Stats -Part 2,Maths_and_Stats-Part_2,09-Random Variable,09-Random_Variable,09-Random Variable,09-Random_Variable,,,04-Probability_Mass_Function_PMF_Part_2,M4,Lecture 1,Lecture_1
Maths and Stats -Part 2,Maths_and_Stats-Part_2,09-Random Variable,09-Random_Variable,09-Random Variable,09-Random_Variable,,,05-Probability_Mass_Function_PMF_Part_3,M5,Lecture 1,Lecture_1
Maths and Stats -Part 2,Maths_and_Stats-Part_2,09-Random Variable,09-Random_Variable,09-Random Variable,09-Random_Variable,,,06-Probability_Distribution_Part_1,M6,Lecture 1,Lecture_1
Maths and Stats -Part 2,Maths_and_Stats-Part_2,09-Random Variable,09-Random_Variable,09-Random Variable,09-Random_Variable,,,07-Probability_Distribution_Part_2,M7,Lecture 1,Lecture_1
Maths and Stats -Part 2,Maths_and_Stats-Part_2,09-Random Variable,09-Random_Variable,09-Random Variable,09-Random_Variable,,,08-Probability_Distribution_Part_3,M8,Lecture 1,Lecture_1
Maths and Stats -Part 2,Maths_and_Stats-Part_2,09-Random Variable,09-Random_Variable,09-Random Variable,09-Random_Variable,,,09-Probability_Distribution_Part_4,M9,Lecture 1,Lecture_1
Maths and Stats -Part 2,Maths_and_Stats-Part_2,09-Random Variable,09-Random_Variable,09-Random Variable,09-Random_Variable,,,10-Probability_Distribution_Part_5,M10,Lecture 1,Lecture_1
Maths and Stats -Part 2,Maths_and_Stats-Part_2,09-Random Variable,09-Random_Variable,09-Random Variable,09-Random_Variable,,,11-Probability_Distribution_Part_6,M11,Lecture 1,Lecture_1
Maths and Stats -Part 2,Maths_and_Stats-Part_2,09-Random Variable,09-Random_Variable,09-Random Variable,09-Random_Variable,,,12-Probability_Distribution_Part_7,M12,Lecture 1,Lecture_1
Maths and Stats -Part 2,Maths_and_Stats-Part_2,09-Random Variable,09-Random_Variable,09-Random Variable,09-Random_Variable,,,13-Cumulative_Distribution_Function_CDF_Part_1,M13,Lecture 2,Lecture_2
Maths and Stats -Part 2,Maths_and_Stats-Part_2,09-Random Variable,09-Random_Variable,09-Random Variable,09-Random_Variable,,,14-Cumulative_Distribution_Function_CDF_Part_2,M14,Lecture 2,Lecture_2
Maths and Stats -Part 2,Maths_and_Stats-Part_2,09-Random Variable,09-Random_Variable,09-Random Variable,09-Random_Variable,,,15-Cumulative_Distribution_Function_CDF_Part_3,M15,Lecture 2,Lecture_2
Maths and Stats -Part 2,Maths_and_Stats-Part_2,09-Random Variable,09-Random_Variable,09-Random Variable,09-Random_Variable,,,16-Cumulative_Distribution_Function_CDF_Part_4,M16,Lecture 2,Lecture_2
Maths and Stats -Part 2,Maths_and_Stats-Part_2,09-Random Variable,09-Random_Variable,09-Random Variable,09-Random_Variable,,,17-Expected_Value_Variance_And_SD_Part_1,M17,Lecture 2,Lecture_2
Maths and Stats -Part 2,Maths_and_Stats-Part_2,09-Random Variable,09-Random_Variable,09-Random Variable,09-Random_Variable,,,18-Expected_Value_Variance_And_SD_Part_2,M18,Lecture 2,Lecture_2
Maths and Stats -Part 2,Maths_and_Stats-Part_2,09-Random Variable,09-Random_Variable,09-Random Variable,09-Random_Variable,,,19-Expected_Value_Variance_And_SD_Part_3,M19,Lecture 2,Lecture_2
Maths and Stats -Part 2,Maths_and_Stats-Part_2,09-Random Variable,09-Random_Variable,09-Random Variable,09-Random_Variable,,,20-Expected_Value_Variance_And_SD_Part_4,M20,Lecture 2,Lecture_2
Maths and Stats -Part 2,Maths_and_Stats-Part_2,09-Random Variable,09-Random_Variable,09-Random Variable,09-Random_Variable,,,21-Expected_Value_Variance_And_SD_Part_5,M21,Lecture 2,Lecture_2
Maths and Stats -Part 2,Maths_and_Stats-Part_2,09-Random Variable,09-Random_Variable,09-Random Variable,09-Random_Variable,,,22-Test_Your_Knowledge,M22,Lecture 2,Lecture_2
Maths and Stats -Part 2,Maths_and_Stats-Part_2,09-Random Variable,09-Random_Variable,09-Random Variable,09-Random_Variable,,,23-Test_Your_Knowledge,M23,Lecture 2,Lecture_2
Maths and Stats -Part 2,Maths_and_Stats-Part_2,09-Random Variable,09-Random_Variable,09-Random Variable,09-Random_Variable,,,24-Test_Your_Knowledge,M24,Lecture 2,Lecture_2
Maths and Stats -Part 2,Maths_and_Stats-Part_2,09-Random Variable,09-Random_Variable,09-Random Variable,09-Random_Variable,,,25-Probability_Densitiy_Function_Part_1,M25,Lecture 3,Lecture_3
Maths and Stats -Part 2,Maths_and_Stats-Part_2,09-Random Variable,09-Random_Variable,09-Random Variable,09-Random_Variable,,,26-Probability_Densitiy_Function_Part_2,M26,Lecture 3,Lecture_3
Maths and Stats -Part 2,Maths_and_Stats-Part_2,09-Random Variable,09-Random_Variable,09-Random Variable,09-Random_Variable,,,27-Probability_Densitiy_Function_Part_3,M27,Lecture 3,Lecture_3
Maths and Stats -Part 2,Maths_and_Stats-Part_2,09-Random Variable,09-Random_Variable,09-Random Variable,09-Random_Variable,,,28-Probability_Densitiy_Function_Part_4,M28,Lecture 3,Lecture_3
Maths and Stats -Part 2,Maths_and_Stats-Part_2,09-Random Variable,09-Random_Variable,09-Random Variable,09-Random_Variable,,,29-Probability_Densitiy_Function_Part_5,M29,Lecture 3,Lecture_3
Maths and Stats -Part 2,Maths_and_Stats-Part_2,09-Random Variable,09-Random_Variable,09-Random Variable,09-Random_Variable,,,30-Probability_Densitiy_Function_Part_6,M30,Lecture 3,Lecture_3
Maths and Stats -Part 2,Maths_and_Stats-Part_2,09-Random Variable,09-Random_Variable,09-Random Variable,09-Random_Variable,,,31-Probability_Densitiy_Function_Part_7,M31,Lecture 3,Lecture_3
Maths and Stats -Part 2,Maths_and_Stats-Part_2,09-Random Variable,09-Random_Variable,09-Random Variable,09-Random_Variable,,,32-Probability_Densitiy_Function_Part_8,M32,Lecture 3,Lecture_3
Maths and Stats -Part 2,Maths_and_Stats-Part_2,09-Random Variable,09-Random_Variable,09-Random Variable,09-Random_Variable,,,33-Probability_Densitiy_Function_Part_9,M33,Lecture 3,Lecture_3
Maths and Stats -Part 2,Maths_and_Stats-Part_2,09-Random Variable,09-Random_Variable,09-Random Variable,09-Random_Variable,,,34-Test_Your_Knowledge,M34,Lecture 3,Lecture_3
Maths and Stats -Part 2,Maths_and_Stats-Part_2,09-Random Variable,09-Random_Variable,09-Random Variable,09-Random_Variable,,,35-Test_Your_Knowledge,M35,Lecture 3,Lecture_3
Maths and Stats -Part 2,Maths_and_Stats-Part_2,09-Random Variable,09-Random_Variable,09-Random Variable,09-Random_Variable,,,36-Test_Your_Knowledge,M36,Lecture 3,Lecture_3
Maths and Stats -Part 2,Maths_and_Stats-Part_2,09-Random Variable,09-Random_Variable,09-Random Variable,09-Random_Variable,,,37-Binomial_Theorem_Part_1,M37,Lecture 4,Lecture_4
Maths and Stats -Part 2,Maths_and_Stats-Part_2,09-Random Variable,09-Random_Variable,09-Random Variable,09-Random_Variable,,,38-Binomial_Theorem_Part_2,M38,Lecture 4,Lecture_4
Maths and Stats -Part 2,Maths_and_Stats-Part_2,09-Random Variable,09-Random_Variable,09-Random Variable,09-Random_Variable,,,39-Binomial_Distribution_Part_1,M39,Lecture 4,Lecture_4
Maths and Stats -Part 2,Maths_and_Stats-Part_2,09-Random Variable,09-Random_Variable,09-Random Variable,09-Random_Variable,,,40-Binomial_Distribution_Part_2,M40,Lecture 4,Lecture_4
Maths and Stats -Part 2,Maths_and_Stats-Part_2,09-Random Variable,09-Random_Variable,09-Random Variable,09-Random_Variable,,,41-Binomial_Distribution_Part_3,M41,Lecture 4,Lecture_4
Maths and Stats -Part 2,Maths_and_Stats-Part_2,09-Random Variable,09-Random_Variable,09-Random Variable,09-Random_Variable,,,42-Binomial_Distribution_Part_4,M42,Lecture 4,Lecture_4
Maths and Stats -Part 2,Maths_and_Stats-Part_2,09-Random Variable,09-Random_Variable,09-Random Variable,09-Random_Variable,,,43-Binomial_Distribution_Part_5,M43,Lecture 4,Lecture_4
Maths and Stats -Part 2,Maths_and_Stats-Part_2,09-Random Variable,09-Random_Variable,09-Random Variable,09-Random_Variable,,,44-Binomial_Distribution_Part_6,M44,Lecture 4,Lecture_4
Maths and Stats -Part 2,Maths_and_Stats-Part_2,09-Random Variable,09-Random_Variable,09-Random Variable,09-Random_Variable,,,45-Binomial_Distribution_Part_7,M45,Lecture 4,Lecture_4
Maths and Stats -Part 2,Maths_and_Stats-Part_2,09-Random Variable,09-Random_Variable,09-Random Variable,09-Random_Variable,,,46-Binomial_Distribution_Part_8,M46,Lecture 4,Lecture_4
Maths and Stats -Part 2,Maths_and_Stats-Part_2,09-Random Variable,09-Random_Variable,09-Random Variable,09-Random_Variable,,,47-Binomial_Distribution_Part_9,M47,Lecture 4,Lecture_4
Maths and Stats -Part 2,Maths_and_Stats-Part_2,09-Random Variable,09-Random_Variable,09-Random Variable,09-Random_Variable,,,48-Test_Your_Knowledge,M48,Lecture 4,Lecture_4
Maths and Stats -Part 2,Maths_and_Stats-Part_2,09-Random Variable,09-Random_Variable,09-Random Variable,09-Random_Variable,,,49-Poisson_Distribution_Part_1,M49,Lecture 5,Lecture_5
Maths and Stats -Part 2,Maths_and_Stats-Part_2,09-Random Variable,09-Random_Variable,09-Random Variable,09-Random_Variable,,,50-Poisson_Distribution_Part_2,M50,Lecture 5,Lecture_5
